id	ten	tac_gia	license	so_tam	dinh_dang	tag
4zOG-f6VS6S	logical:implies	Durant Schoon	CREATIVE_COMMONS_BY 3.0	48	GLTF2,GLTF1,BLOCKS,USDZ,GLB	
4zohln4wt5r	tripcube	Ryan C	CREATIVE_COMMONS_BY 3.0	74520	GLTF1,GLTF2,USDZ,GLB	lv17,people,Tvori
4ZONLQsqU9C	Purple Matte Ornament	SethPaints	CREATIVE_COMMONS_BY 3.0	1148	GLTF2,GLB,GLTF1	objects
4Zox_6p2408	Sea anemone pink	Google	CREATIVE_COMMONS_BY 3.0	20550	GLTF1,USDZ,GLTF2,GLB	animals,coral,curated,nature,reef,sea
4ZOzeJGg-js	Son	Yovanna Cifuentes-Goodbody	CREATIVE_COMMONS_BY 3.0	242	GLTF2,USDZ,GLB,GLTF1	
4Zp5X5MWcuW	Oso Pam Unitec	Pam Esquivel	CREATIVE_COMMONS_BY 3.0	27496	GLTF2,GLTF1,USDZ,GLB	animals
4Zpo77VgzWE	Don Low Poly Tree made in VR	James Steininger	CREATIVE_COMMONS_BY 3.0	7053	GLTF2,GLTF1,USDZ,BLOCKS,GLB	curated,nature
4zpQjoHCkT9	test1	Marceline King	CREATIVE_COMMONS_BY 3.0	1696	GLTF1,USDZ,GLTF2,GLB	
4Zpt6uhxBAC	Pot Belly Stove	Don Carson	CREATIVE_COMMONS_BY 3.0	1610	GLTF2,USDZ,BLOCKS,FBX,OBJ,GLTF1,GLB	curated,objects
4zpUnHoUo2z	HAG cottage	Reilly Metz	CREATIVE_COMMONS_BY 3.0	151748	GLTF1,GLB,USDZ,GLTF2	
4zpV4jTV-sA	light blue field hand	Michael Pretz	CREATIVE_COMMONS_BY 3.0	2036	GLTF2,BLOCKS,FBX,USDZ,GLB,OBJ,GLTF1	
4zq-IaTjt8B	House Plant - Flowering - 01	Jada Leppky	CREATIVE_COMMONS_BY 3.0	5916	GLTF2,OBJ,FBX,BLOCKS,USDZ,GLB,GLTF1	nature
4zQHblgLmj8	FBXFBX up ch pre comb 5 M	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	GLTF1,GLTF2,FBX,USDZ,GLB	
4Zqo2xNb-wt	Lemur and Woodpecker heads off	Paul Hoover	CREATIVE_COMMONS_BY 3.0	9910	GLTF2,BLOCKS,USDZ,GLB,GLTF1	animals
4zQQJwST-rl	Spectacle Test	Anonymous	CREATIVE_COMMONS_BY 3.0	188	GLTF2,USDZ,GLTF1,GLB,BLOCKS	curated
4ZqQPgoZnlX	sm pride bisexual	Ross B	CREATIVE_COMMONS_BY 3.0	1208	GLTF1,USDZ,GLTF2,GLB	culture
4zqTGE7HJyH	Sam made this	Robert Miller	CREATIVE_COMMONS_BY 3.0	3670	GLTF2,BLOCKS,USDZ,GLTF1,GLB	curated
4zQwl85Fn5I	Atakan AKPINAR	dilay özgen	CREATIVE_COMMONS_BY 3.0	144	GLTF2,GLTF1,BLOCKS,USDZ,FBX,GLB,OBJ	
4Zr4XssbfoM	6349207	momo iStaging	CREATIVE_COMMONS_BY 3.0	75773	GLTF1,USDZ,FBX,GLB,GLTF2	
4zRHfN7VIm-	minimalbot	Stefan Welker	CREATIVE_COMMONS_BY 3.0	204	GLTF2,BLOCKS,FBX,USDZ,GLB,OBJ,GLTF1	
4zrj0eGAigB	Cageside Club v4	Chris Diaz	CREATIVE_COMMONS_BY 3.0	409909	GLTF2,USDZ,GLB,GLTF1	
4zRMfy9jqGl	Chase	Chase Weeks-Purdy	CREATIVE_COMMONS_BY 3.0	1034	GLTF2,GLTF1,OBJ,USDZ,BLOCKS,FBX,GLB	
4zsAgs50iAC	Vive - Basic	noor beast	CREATIVE_COMMONS_BY 3.0	1252	GLTF2,OBJ,BLOCKS,FBX,GLB,USDZ,GLTF1	curated,tech
4ZsBC3adySG	so_3	Adam Novota	CREATIVE_COMMONS_BY 3.0	100000	USDZ,GLB,GLTF2,GLTF1	
4zSIUNRtE9-	Качели	Центр виртуальной реальности	CREATIVE_COMMONS_BY 3.0	23226	GLTF2,GLTF1,OBJ,USDZ,BLOCKS,FBX,GLB	nature
4zsJJO7H2AC	FBXUpglTF ch pro comb 22 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	GLTF1,USDZ,GLTF2,GLB	
4zsM0P0r3aW	purple vase 2	Michael Pretz	CREATIVE_COMMONS_BY 3.0	23056	GLTF2,GLTF1,USDZ,GLB	
4ZsNQkJ7ndt	my-3d-demo	Uidigital 2adpro	CREATIVE_COMMONS_BY 3.0	728	USDZ,GLTF2,GLB,GLTF1	tech
4zsT626je30	Hello Kitty	Nur Amalia Anuar	CREATIVE_COMMONS_BY 3.0	11531	GLTF1,USDZ,FBX,GLTF2,GLB	people
4ZtDAvNBO-D	FBXFBX up ed pr comb 15 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	GLTF2,FBX,GLB,USDZ,GLTF1	
4ztrZojNp0s	Tomas teclas y griferias	Manuel Ronderos	CREATIVE_COMMONS_BY 3.0	130528	GLTF1,FBX,GLB,GLTF2	
4ztToIwOfo8	sm doodle stencil	nate insolitum	CREATIVE_COMMONS_BY 3.0	76032	GLTF2,USDZ,GLB,GLTF1	
4zuJw3W0HYd	log man	Alex Glenn-Murray	CREATIVE_COMMONS_BY 3.0	616	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	people
4ZUlRpk63Cn	Cadeira_Daniel	Albatroz Filmes	CREATIVE_COMMONS_BY 3.0	10772	GLB,GLTF2,USDZ,GLTF1	
4ZuRXT6nztB	TWO HEADS LOOKING	badpedestrian	CREATIVE_COMMONS_BY 3.0	108900	USDZ,GLTF2,GLB,GLTF1	art
4zuXUXx4Xz6	Ajedrez Peon Blanco	Loopita Vjng	CREATIVE_COMMONS_BY 3.0	5802	GLTF1,GLB,GLTF2,USDZ	objects
4zUyGz7i8se	perspektive2	Serhan Dursun	CREATIVE_COMMONS_BY 3.0	6012	GLTF2,BLOCKS,FBX,USDZ,OBJ,GLB,GLTF1	
4zv6uYNXQW1	Anna HB 2	Admin XR Port	CREATIVE_COMMONS_BY 3.0	2187	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	
4ZVidT_1EOY	totc transparency test	nate insolitum	CREATIVE_COMMONS_BY 3.0	40	GLTF1,USDZ,GLB,GLTF2	objects
4ZVo-DzCdtF	Relaxing beach	Thomas de Rivaz	CREATIVE_COMMONS_BY 3.0	4828	GLTF2,GLTF1,BLOCKS,USDZ,GLB	curated,scenes
4ZvTXkVoix8	frame!	Breck Wood	CREATIVE_COMMONS_BY 3.0	266	GLTF2,BLOCKS,FBX,USDZ,GLB,OBJ,GLTF1	
4zVuzQ1spBu	Hammer	Gomer Cano Jr.	CREATIVE_COMMONS_BY 3.0	282	GLTF2,USDZ,GLB,GLTF1	tech
4zvV0zXoR3a	Blocks	Ian Lim	CREATIVE_COMMONS_BY 3.0	4032	GLTF2,USDZ,FBX,GLB,GLTF1	
4zw2N4Z0miR	heart-small	Kawin Kongwong	CREATIVE_COMMONS_BY 3.0	208	GLB,GLTF2,USDZ,GLTF1	
4ZwAL5fxmTd	test	Osbaldo Jimenez	CREATIVE_COMMONS_BY 3.0	2	GLTF1,GLTF2,USDZ,GLB	
4zWAwjMRmor	Truck	Anonymous	CREATIVE_COMMONS_BY 3.0	38820	GLTF2,FBX,USDZ,BLOCKS,GLB,OBJ,GLTF1	transport
4zwnevQ3LbK	Test2	PTRItw	CREATIVE_COMMONS_BY 3.0	3666	GLTF1,GLTF2,GLB,USDZ	
4ZWq2fwbZSu	Panorama 07	Panorama 07	CREATIVE_COMMONS_BY 3.0	4244	GLB,GLTF1,GLTF2,USDZ	
4zWqXnrOFwD	florecilla	Carmen Stephania Moreno Villamarin	CREATIVE_COMMONS_BY 3.0	2098	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	
4zWrqCxIY8r	Simple Test Ladder	Mark Tulch	CREATIVE_COMMONS_BY 3.0	264	GLTF2,OBJ,FBX,BLOCKS,USDZ,GLB,GLTF1	objects
4ZWTdoPyN-4	Sugar	Cucumber Fan	CREATIVE_COMMONS_BY 3.0	104418	GLTF2,GLTF1,GLB,USDZ	people
4ZwZKrB6C2q	Viscous Monster	Matt S	CREATIVE_COMMONS_BY 3.0	11267	USDZ,FBX,GLTF2,GLB,GLTF1	
4zx1T-YEnNu	Bra	Skywell Software	CREATIVE_COMMONS_BY 3.0	16856	GLTF1,GLTF2,USDZ,GLB	
4ZxkPydQ4th	FBX sc Magnus	Robert Mark	CREATIVE_COMMONS_BY 3.0	27876	FBX,GLB,USDZ,GLTF2,GLTF1	
4zYB7IIPfic	windwaker lnk	chroma snare	CREATIVE_COMMONS_BY 3.0	282604	GLTF2,GLB,GLTF1,USDZ	
4zyG_awYCcH	woodman	Ryan C	CREATIVE_COMMONS_BY 3.0	59746	GLTF2,USDZ,GLB,GLTF1	lv12,people
4ZyqfyIo7ch	Chris Head	Annabeth Robinson	CREATIVE_COMMONS_BY 3.0	90952	USDZ,GLB,GLTF2,GLTF1	people
4zZAW7Tz8kQ	Time Hotel 5.16 (Coffee)	Paul Michael	CREATIVE_COMMONS_BY 3.0	8064	GLTF1,GLTF2,USDZ,GLB	curated,objects
4zZE7UiKdU3	Lollipop	Google	CREATIVE_COMMONS_BY 3.0	176	USDZ,GLTF2,GLTF1,GLB	candy,curated,food,sugar,sweets
4zznPE75HT1	FBXglTF up ch pr comb 27a P	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	GLTF2,USDZ,GLB,GLTF1	
4ZzY5vQ_egA	Tub	sirkitree	CREATIVE_COMMONS_BY 3.0	238	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	householdpropschallenge,objects
4Z_cfkFHoR6	UFO	Rajesh Kumar	CREATIVE_COMMONS_BY 3.0	36045	GLB,GLTF2,USDZ,GLTF1	science
4Z_mRVKarsl	chang	Ferdinando Pagliarulo	CREATIVE_COMMONS_BY 3.0	38326	GLTF1,GLB,GLTF2	
4_-KRooRlft	Arq Marcos Lima	Marcos Vinícius Lima	CREATIVE_COMMONS_BY 3.0	365205	USDZ,GLTF2,GLB,GLTF1	
4_4lQugjiRa	Sandal	Google	CREATIVE_COMMONS_BY 3.0	388	GLTF1,USDZ,GLTF2,GLB	clothes,curated,footwear,objects
4_6lgZ2uHE8	Books	Spiros Koutsourelis	CREATIVE_COMMONS_BY 3.0	1400	GLTF2,OBJ,GLTF1,FBX,USDZ,BLOCKS,GLB	objects
4_6Pq7APxQJ	Projeto Estrutural - Sobrado	Yuri Oliveira	CREATIVE_COMMONS_BY 3.0	3524	USDZ,GLB,FBX,GLTF2,GLTF1	architecture
4_7t7ZRAY06	4989048	momo iStaging	CREATIVE_COMMONS_BY 3.0	4360	FBX,GLTF2,USDZ,GLB,GLTF1	
4_8flxaxJDE	Mug with AirCode	Dingzeyu Li	CREATIVE_COMMONS_BY 3.0	22212	GLTF1,GLTF2,USDZ,GLB	
4_8NPyPdyFa	w2	Eric Prince	CREATIVE_COMMONS_BY 3.0	428	GLB,GLTF2,USDZ,GLTF1	
4_8Z2WOw9Ui	house 2	Rich Staley	CREATIVE_COMMONS_BY 3.0	10014	GLTF2,USDZ,GLB,GLTF1	
4_A2CiVVA62	Binance	cutterXXX123	CREATIVE_COMMONS_BY 3.0	524	GLTF1,USDZ,GLB,GLTF2	
4_bzajmh5u8	GAN House 4-5	Zhenxiao Yang	CREATIVE_COMMONS_BY 3.0	325906	GLTF1,USDZ,GLTF2,GLB	architecture
4_c0kqEngN3	park bench	Michael Pretz	CREATIVE_COMMONS_BY 3.0	52480	USDZ,GLB,GLTF2,GLTF1	
4_CeG18vWjz	snowman	CMHT Oculus	CREATIVE_COMMONS_BY 3.0	2918	GLTF2,OBJ,BLOCKS,GLB,FBX,USDZ,GLTF1	
4_CXDFTUtlZ	Q*Bort	Hoodie Bird	CREATIVE_COMMONS_BY 3.0	308	GLTF2,USDZ,BLOCKS,OBJ,FBX,GLB,GLTF1	people
4_dnWK7fMgg	Windmill on the rock	Alex Glidewell	CREATIVE_COMMONS_BY 3.0	1860	GLTF2,USDZ,BLOCKS,GLB,GLTF1	curated,scenes
4_eqVU7F52q	J.E.T	miruza tv	CREATIVE_COMMONS_BY 3.0	244046	GLTF2,GLTF1,USDZ,GLB	transport
4_f9kQdE8Lg	Star Destroyer	Digi Factor Animation	CREATIVE_COMMONS_BY 3.0	8722	USDZ,GLTF2,GLB,GLTF1	objects
4_FetA14dDV	Leaf	Google	CREATIVE_COMMONS_BY 3.0	471	USDZ,GLTF2,GLB,GLTF1	curated,nature
4_FlYr50xpP	pug pylon j17	Joe Connolly	CREATIVE_COMMONS_BY 3.0	1807	GLTF2,OBJ,GLTF1,USDZ,FBX,BLOCKS,GLB	animals
4_fY-_GeN0x	Castle Fortress Wall	Noel Vincent	CREATIVE_COMMONS_BY 3.0	3504	GLTF2,OBJ,GLTF1,FBX,USDZ,GLB,BLOCKS	architecture
4_ge6ZRmWq6	box	Dofl Yun	CREATIVE_COMMONS_BY 3.0	710	USDZ,GLTF2,GLTF1,GLB	
4_GmjmXztXT	Mulm	Mr. Duck	CREATIVE_COMMONS_BY 3.0	10356	GLTF2,GLTF1,FBX,BLOCKS,OBJ,USDZ,GLB	animals
4_grpBdilPs	TOTC tfx 40 RECOLOR	lovedoll	CREATIVE_COMMONS_BY 3.0	96	GLTF1,USDZ,GLTF2,GLB	art
4_Gt9kiO0yc	Synthakat TFX P and B	Synthakat VR	CREATIVE_COMMONS_BY 3.0	4	GLTF1,GLTF2,USDZ,GLB	objects
4_HAGgjXgah	duck	thomas kempa	CREATIVE_COMMONS_BY 3.0	30262	GLTF2,FBX,OBJ,USDZ,BLOCKS,GLTF1,GLB	nature
4_iBJfrl5Ye	DNSEP_3	matthieu stefani	CREATIVE_COMMONS_BY 3.0	168	GLTF2,FBX,GLB,GLTF1	
4_IsYdhnFUp	necron monolith	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	15430	USDZ,GLTF2,GLB,GLTF1	tech
4_JHN1JMtVK	boquillas	Mauricio Palacios	CREATIVE_COMMONS_BY 3.0	242084	GLTF1,USDZ,GLTF2,GLB	architecture
4_LrUYo9hsQ	FBX ch pro comb 22 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	USDZ,FBX,GLB,GLTF2,GLTF1	
4_mx0ggwSbX	revised tower2	Munching Square	CREATIVE_COMMONS_BY 3.0	326	GLTF2,GLTF1,FBX,USDZ,GLB	
4_N9QjtASEm	sm logo floor	nate insolitum	CREATIVE_COMMONS_BY 3.0	3706	GLTF1,USDZ,GLTF2,GLB	
4_naK5KKZSC	JD sfx cube2	Jason Daniel	CREATIVE_COMMONS_BY 3.0	12	GLTF1,USDZ,GLTF2,GLB	
4_NDsWijgCf	Stereo furniture	Silverstone78	CREATIVE_COMMONS_BY 3.0	708	GLTF2,USDZ,BLOCKS,GLTF1,GLB	curated
4_NIuOuNYaX	Better maded gift	bobost2	CREATIVE_COMMONS_BY 3.0	532	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	curated,objects
4_Nos1blqym	poly island	Alex Glenn-Murray	CREATIVE_COMMONS_BY 3.0	320	GLTF2,OBJ,FBX,BLOCKS,USDZ,GLB,GLTF1	
4_nPDVC1rjR	ReiMan Green Dragon Neon Sign	Rei Man	CREATIVE_COMMONS_BY 3.0	38144	GLTF1,GLTF2,USDZ,GLB	architecture
4_o1Dft_TLJ	qiyun	Hao Zhuang	CREATIVE_COMMONS_BY 3.0	8186	GLTF2,GLTF1,BLOCKS,USDZ,OBJ,FBX,GLB	art
4_oabLmu1Tc	Vector cannon Why is color	Nexus Arc	CREATIVE_COMMONS_BY 3.0	13253	GLTF2,GLB,GLTF1	
4_S6X93ugbC	Procedure 1	Adam Kattom	CREATIVE_COMMONS_BY 3.0	60	GLTF2,GLB,USDZ,GLTF1	
4_tD-42eDbI	totc hecate 2	nate insolitum	CREATIVE_COMMONS_BY 3.0	5148	USDZ,GLB,GLTF2,GLTF1	objects
4_ThapI94A4	nice nice rice arroz	Anonymous	CREATIVE_COMMONS_BY 3.0	2260	GLTF1,USDZ,GLTF2,GLB	
4_TLr3VF8jv	maneki-neko	ChrisPChickennn	CREATIVE_COMMONS_BY 3.0	50000	GLTF2,USDZ,GLB,GLTF1	
4_T_MoJcvyN	Path To Olympus	Preston McCauley	CREATIVE_COMMONS_BY 3.0	750	GLTF2,GLTF1,OBJ,FBX,USDZ,BLOCKS,GLB	nature
4_u3rGdORhG	Sparrow	Google	CREATIVE_COMMONS_BY 3.0	980	GLTF2,USDZ,GLTF1,GLB	animals,avian,bird,curated,flying,park
4_Ub3rImjNc	Camión con Brazo	Febe Mabel Rodriguez Carrascoza	CREATIVE_COMMONS_BY 3.0	6460	USDZ,GLTF2,GLB,GLTF1	
4_Utc4PJCuj	Box Glasses	Paul Karlik	CREATIVE_COMMONS_BY 3.0	1580	GLTF2,USDZ,GLB,FBX,BLOCKS,OBJ,GLTF1	
4_v8-EvdG48	5351488	momo iStaging	CREATIVE_COMMONS_BY 3.0	24432	GLTF1,GLTF2,USDZ,FBX,GLB	
4_vBjusJIOm	BlueBird #4	Robert Mark	CREATIVE_COMMONS_BY 3.0	802	GLTF1,USDZ,GLTF2,GLB	art
4_VIVyc1jsY	left-hand	Manuel Hernandez	CREATIVE_COMMONS_BY 3.0	2494	GLTF2,BLOCKS,USDZ,GLB,GLTF1	objects
4_vzmxUytKV	Corso VR 2018	Marconi VR Civitavecchia	CREATIVE_COMMONS_BY 3.0	60	GLTF2,GLTF1,BLOCKS,FBX,USDZ,OBJ,GLB	
4_wd37o2Bzz	bike	Gavin “gavBMXROBLOX” Schoeneberger	CREATIVE_COMMONS_BY 3.0	188152	GLTF2,GLTF1,GLB	
4_WKsrffwaw	OBJOrglTF ch pre anemone 24 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	20550	USDZ,GLTF2,GLB,GLTF1	
4_WLsHDVKUq	Small Plant in Pot	Alden Mauro	CREATIVE_COMMONS_BY 3.0	275	USDZ,GLB,GLTF2,GLTF1	objects
4_wug91TI8n	Tail	ISABEL PEPPARD	CREATIVE_COMMONS_BY 3.0	19410	GLB,GLTF2,GLTF1	
4_xz6puaTmF	t	not nestrai	CREATIVE_COMMONS_BY 3.0	292	GLTF2,USDZ,GLB,GLTF1	
4_y14KVo3Zd	Trump Hearing	Nikolay Evstefeev	CREATIVE_COMMONS_BY 3.0	31546	GLTF1,GLTF2,USDZ,GLB	
4_Y56uY1Kdf	001	Ангеліна Гладушевська	CREATIVE_COMMONS_BY 3.0	33817	GLTF1,USDZ,GLTF2,GLB	
4_Y6ghWHWaz	Forest v3	Charlie Livaudais	CREATIVE_COMMONS_BY 3.0	5844	GLTF2,FBX,OBJ,BLOCKS,USDZ,GLTF1,GLB	
4_YiJRzDuek	7305906	momo iStaging	CREATIVE_COMMONS_BY 3.0	17095	USDZ,GLTF2,FBX,GLB,GLTF1	
4_YW4QOxFYm	Uho - B&Blue	Admin XR Port	CREATIVE_COMMONS_BY 3.0	2368	GLTF2,BLOCKS,USDZ,FBX,GLTF1,GLB,OBJ	
4_zndVkeyXF	Boxer Dog	Jared Hurst	CREATIVE_COMMONS_BY 3.0	2472	GLTF2,GLTF1,USDZ,BLOCKS,FBX,GLB,OBJ	animals
4__fK3NhQhC	Simple boat	Adrian Hon	CREATIVE_COMMONS_BY 3.0	388	GLTF2,GLTF1,USDZ,GLB,BLOCKS	transport
4__fXAg9PUF	Building frame 3	Colin Keenan	CREATIVE_COMMONS_BY 3.0	1134	GLTF2,GLTF1,USDZ,FBX,BLOCKS,OBJ,GLB	
5--luGh2LQe	TFX Open 14 Z - RB 90	lovedoll	CREATIVE_COMMONS_BY 3.0	552	GLTF1,GLTF2,USDZ,GLB	art
5-0lOarTVeF	LCJH 8209 虎鯨	唐大信	CREATIVE_COMMONS_BY 3.0	6744	GLB,GLTF2,USDZ,GLTF1	
5-29GUpKKKq	Info Button	Paul Hoover	CREATIVE_COMMONS_BY 3.0	204	GLTF2,USDZ,BLOCKS,GLTF1,GLB	curated,tech
5-2IPp5ssh6	sun?	Edrea Martin	CREATIVE_COMMONS_BY 3.0	5168	GLTF2,USDZ,GLB,GLTF1	
5-2RoIVFJp1	final box	Anonymous	CREATIVE_COMMONS_BY 3.0	3958	GLTF2,USDZ,GLB,GLTF1	
5-3Vt_4rlAe	computer	蚵仔麵線	CREATIVE_COMMONS_BY 3.0	2760	GLTF1,FBX,USDZ,GLTF2,GLB	
5-4eRvuJmlV	0418DEMO	Suen Jason	CREATIVE_COMMONS_BY 3.0	42195	USDZ,GLTF2,GLB,GLTF1	art
5-8S4WCtRcO	Test	Charlie Amis	CREATIVE_COMMONS_BY 3.0	7	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	
5-aS5w2DQO0	blocks for chrys	Charles Gaines	CREATIVE_COMMONS_BY 3.0	1052	GLTF2,BLOCKS,USDZ,FBX,OBJ,GLB,GLTF1	
5-bgF0I5qPD	pupils flower	chun WU	CREATIVE_COMMONS_BY 3.0	81074	GLTF2,OBJ,FBX,USDZ,BLOCKS,GLTF1,GLB	
5-BX3TJ6bjj	Fallingwater House	Nicolas Gomez	CREATIVE_COMMONS_BY 3.0	140827	GLTF1,USDZ,FBX,GLB,GLTF2	architecture
5-DX7MUy5h4	Celeste Pointy Thingy	Barra Cuda	CREATIVE_COMMONS_BY 3.0	228708	GLTF2,GLB,GLTF1	
5-DXuz5yHsY	sword	Falkor	CREATIVE_COMMONS_BY 3.0	804	GLTF2,GLB,USDZ,BLOCKS,FBX,OBJ,GLTF1	
5-ebMtNrju-	John Gear 583 Site Analysis	Kurt Meingast	CREATIVE_COMMONS_BY 3.0	8110	GLTF2,GLTF1,USDZ,BLOCKS,FBX,GLB,OBJ	
5-EGHK67BxT	Picket fence	Google	CREATIVE_COMMONS_BY 3.0	1020	GLTF1,USDZ,GLTF2,GLB	barricade,barrier,curated,enclosure,rail
5-EjPXozm2Q	Juice	Google	CREATIVE_COMMONS_BY 3.0	2432	USDZ,GLTF2,GLTF1,GLB	beverage,curated,food,fruit,smoothie
5-eOak5mRNJ	Vee J	Zaw Imagineering	CREATIVE_COMMONS_BY 3.0	19250	GLTF1,USDZ,GLTF2,GLB	people
5-ESprfJuWg	Dusk correct	CDLA VR	CREATIVE_COMMONS_BY 3.0	214	USDZ,GLTF2,GLB,GLTF1	
5-EziXrul5v	Timburon Improved	Andy Clements	CREATIVE_COMMONS_BY 3.0	46845	GLTF1,GLB,GLTF2,USDZ	transport
5-FbTcbtAfh	Trash	Sydney Swiecicki	CREATIVE_COMMONS_BY 3.0	6404	USDZ,GLB,GLTF2,GLTF1	
5-gSf9c3CN6	Cymbal	Google	CREATIVE_COMMONS_BY 3.0	284	GLTF1,USDZ,GLTF2,GLB	curated,drums,instrument,objects
5-hH5-ozGHq	petblo astroglobe	Ross B	CREATIVE_COMMONS_BY 3.0	14876	GLTF2,USDZ,GLB,GLTF1	science
5-hkG0EQMod	Кт-426 202x68mm	Дикарт лепнина	CREATIVE_COMMONS_BY 3.0	492	USDZ,GLTF2,GLB,GLTF1	
5-hrumGDq1K	Barrel cactus	Google	CREATIVE_COMMONS_BY 3.0	1400	GLTF1,USDZ,GLTF2,GLB	curated,desert,nature,plant,spiny,succulent
5-ihUpkaJC8	Wicked Monster	Matt S	CREATIVE_COMMONS_BY 3.0	11267	GLTF1,GLTF2,GLB,USDZ,FBX	
5-j141qYezj	CanalNetwork FBX stag 092018	Robert Mark	CREATIVE_COMMONS_BY 3.0	1644	GLTF2,GLB,USDZ,FBX,GLTF1	
5-JJU0XjoD3	Robot	Will Ockelmann-Wagner	CREATIVE_COMMONS_BY 3.0	3149	GLTF2,BLOCKS,OBJ,USDZ,FBX,GLB,GLTF1	people
5-jU6GY4b7H	7786123	momo iStaging	CREATIVE_COMMONS_BY 3.0	60408	GLTF2,GLTF1,FBX,GLB	
5-jUWZbRQx3	TREESTAR4	Joe Luker	CREATIVE_COMMONS_BY 3.0	82851	GLTF1,GLTF2,GLB	
5-k4PkGaUoX	Car	Marek Kalnik	CREATIVE_COMMONS_BY 3.0	826	GLTF2,OBJ,BLOCKS,USDZ,FBX,GLB,GLTF1	curated,objects
5-kfLLlQl8T	5392935	momo iStaging	CREATIVE_COMMONS_BY 3.0	68710	GLTF2,USDZ,FBX,GLB,GLTF1	
5-kW5zfAagd	OBJOrglTF ch per anemone 13 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	20550	GLTF1,USDZ,GLB,GLTF2	
5-KxgCBinZ9	Boy	Tyler Adams	CREATIVE_COMMONS_BY 3.0	7428	GLTF2,BLOCKS,USDZ,GLTF1,GLB	curated
5-KXPob-qh3	helmet	Bing Hitchcock	CREATIVE_COMMONS_BY 3.0	33480	GLTF1,GLTF2,USDZ,GLB	
5-LcCp1MXql	geotri5stencil #FV6	Fragmastre TV	CREATIVE_COMMONS_BY 3.0	45979	GLTF2,USDZ,GLB,GLTF1	objects
5-mFryqhY-m	chu trình nước	Khánh Vũ nguyễn nhật	CREATIVE_COMMONS_BY 3.0	29544	USDZ,GLB,GLTF2,GLTF1	
5-MuhNMDmY_	Bat	Google	CREATIVE_COMMONS_BY 3.0	1266	GLTF1,USDZ,GLB,GLTF2	animals,curated,flying,mammal,nocturnal,predator
5-mvrvCcP9j	Drew	Jon Corralejo	CREATIVE_COMMONS_BY 3.0	22568	GLTF2,GLTF1,OBJ,USDZ,FBX,BLOCKS,GLB	curated,people
5-mxcTqS23d	Perilla	Samuel Acosta	CREATIVE_COMMONS_BY 3.0	2516	GLTF2,GLB,USDZ,GLTF1	
5-n19dk9e_L	mo 3 dao	Phúc Lương	CREATIVE_COMMONS_BY 3.0	198216	GLTF2,GLTF1,USDZ,FBX,GLB	
5-NE7zDvILN	Busy Woman	mbbmbbmm	CREATIVE_COMMONS_BY 3.0	7016	GLTF2,BLOCKS,USDZ,GLTF1,GLB	curated,people
5-NohKRA1ym	Empty Cardboard Cutout	Anonymous	CREATIVE_COMMONS_BY 3.0	1470	GLTF2,GLTF1,USDZ,BLOCKS,GLB	objects
5-NoTPDZ0WZ	Birdhouse for chickadees	Sieuwe Maas	CREATIVE_COMMONS_BY 3.0	184	GLTF1,GLTF2,GLB,USDZ	objects
5-O4Gkqp-7i	STEM Gear	Alexander Ekstrand	CREATIVE_COMMONS_BY 3.0	4224	GLTF1,GLTF2,GLB,USDZ	architecture
5-OjfcTCOUh	new pattern p1	micah O	CREATIVE_COMMONS_BY 3.0	2	GLTF1,GLTF2,USDZ,GLB	
5-PG3TR6ZTd	Fragexhobball1	Fragmastre TV	CREATIVE_COMMONS_BY 3.0	43992	GLTF1,USDZ,GLB,GLTF2	objects
5-q8gLPD0yk	fish alien	Taylor Wilson	CREATIVE_COMMONS_BY 3.0	4434	GLTF2,GLTF1,BLOCKS,USDZ,GLB	curated
5-QHIlEl2pi	Half Sphere (Green)	Paul Michael	CREATIVE_COMMONS_BY 3.0	120	GLTF2,GLTF1,USDZ,BLOCKS,FBX,OBJ,GLB	objects
5-QhRwrADpt	lion	Risa Pizza	CREATIVE_COMMONS_BY 3.0	396	GLTF2,GLB,USDZ,GLTF1	people
5-SD7XCCq-L	Дс-74 95x111x20mm	Сергей Белов	CREATIVE_COMMONS_BY 3.0	4410	GLTF1,GLTF2,USDZ,GLB	
5-Sv_kQ-apa	Bonnie01	David's Pegasus (David's Pegasus)	CREATIVE_COMMONS_BY 3.0	250416	FBX,USDZ,GLTF2,GLB,GLTF1	
